RestaurantID:ID,Name,URL,Price,Special,Review,:LABEL
food_0722,天天熟食,https://you.ctrip.com/food/boxhill16580/8787404.html,¥40,"夫妻肺片 , 泡菜 , 宫保鸡丁 , 老醋木耳 , 烤麸 , 素菜包 , 香辣鸡胗 , 杂粮馒头 , 猪肉大包 , 猪蹄","里面熟菜的品种很多，有黑木耳，四喜烤麸，还有夫妻肺片，很不错，可以外卖到酒店，然后买点啤酒，里面还有高庄馒头，一顿饭很实惠。
来自 Kevin 的点评",Restaurant
food_0723,Max Brenner Chocolate Bar,https://you.ctrip.com/food/canberra321/8788652.html,,巧克力火锅双拼,"Max Brenner Chocolate Bar 是来自以色列的巧克力主题餐厅，巧克力火锅、热可可、巧克力蛋糕，简直就是巧克力控的天堂
来自 没有蜡olling 的点评",Restaurant
food_0724,Bucci,https://you.ctrip.com/food/2125858/8789500.html,¥244,,"Italian dinnerWanted to check out James st precinct and was recommended Bucci. The semi-outdoor seating is great as its always dry...
来自 M30****3741 的点评",Restaurant
food_0725,Yard Doggs,https://you.ctrip.com/food/2125858/8789533.html,,,"Great place for beer and wings!Good beer selections, and good food too! We tried the pepperoni pizza, pulled pork burger, pulled p...
来自 M30****3741 的点评",Restaurant
food_0726,The Meat & Wine Co.,https://you.ctrip.com/food/barangaroo2126548/17040354.html,,,"这是悉尼最好的一家烤肉店,你可以自己在深入橱窗内挑选自己想要的那块肉，有这里的厨师给你烧烤。真的是非常特别，而且这里的牛羊排，肉质...
来自 乖小咪 的点评",Restaurant
food_0727,Le Jardin Cafe,https://you.ctrip.com/food/mainbeach57729/8841651.html,,,"这家餐厅位于泰迪大街尽头的某个角落里，位置不大显眼，与附近的百货店连成一片，露天茶座也不多，不仔细看基本可以忽略掉，顾客以当地中老...
来自 swiea 的点评",Restaurant
food_0728,Merlo Coffee,https://you.ctrip.com/food/southport57730/8841770.html,,"ice coffee , flat white","Merlo这家咖啡馆成立于1992年，Merlo咖啡起源于27年前的一种简单的理念——由热爱咖啡的人提供新鲜烘焙的咖啡。梅洛咖啡创造了七种独特的混...
来自 Amelia-习 的点评",Restaurant
food_0729,Cocolat,https://you.ctrip.com/food/adelaide626/8853143.html,¥34,,"这家咖啡馆位于南澳阿德莱德的润德勒购物中心，是一家除了供应各种咖啡饮料外，还提供西餐快餐和简餐的餐馆。这里每天上午10点开始营业，到...
来自 35****933 的点评",Restaurant
food_0730,Max Brenner Chocolate Bar,https://you.ctrip.com/food/paddington2014457/6998166.html,¥77,,"喜欢吃甜品的来这儿就最合适了，还有巧克力的火锅，很特别
来自 134****4152 的点评",Restaurant
food_0731,The Wolf and I,https://you.ctrip.com/food/windsor2124843/8784940.html,,,"首先我觉得这个餐厅的一切都是那么的不错，比如菜品的质量，还有就是菜品的丰富程度，都能让人感觉到特别满意，但是他家的服务确实是不是特...
来自 Star189 的点评",Restaurant
food_0732,Spice 9 Girl,https://you.ctrip.com/food/carlton2124776/8787264.html,¥30,麻辣香锅,"酒店硬件设施都非常不错，值得一提的是服务人员素质都很高，而位于酒店一楼位置的Spice 9 Girl的川菜厅，更加是没话说的美味，分量也特别大...
来自 travelererer 的点评",Restaurant
food_0733,Taro's Ramen & Cafe,https://you.ctrip.com/food/brisbane323/8790435.html,¥91,,"吃了一个星期沙拉，三文治和汉堡，终于找到一家可以有点中餐感觉的拉面店。我倒是觉得面条本身没有很出彩的地方，口感略硬，汤底倒很推崇，...
来自 lulu0531 的点评",Restaurant
food_0734,New Farm Deli & Cafe,https://you.ctrip.com/food/2125950/8790971.html,¥141,,"这是一家经营意式料理的餐厅，也是一家咖啡馆小镇上的快餐店，deli beef的味道非常赞。而且服务也很好。游客非常少。。
来自 热爱生活0618 的点评",Restaurant
food_0735,John Mills Himself,https://you.ctrip.com/food/brisbane323/8794742.html,¥97,"LATTE , Cappuccino , Hot chocolate","John Mills Himself非常现代简约化的装修，是我喜欢的风格，用的都是木头的颜色，有大大的落地窗太阳会洒进来是很好喝咖啡的气氛。
来自 justinwang1987 的点评",Restaurant
food_0736,Cambridge Lane Espresso,https://you.ctrip.com/food/manly16311/8796059.html,,,"While this cafe looks good, the staff are super friendly. The coffee is good and the food looks good, I've not had a chance to...
来自 TA用户 的点评",Restaurant
food_0737,Kafe Kaz,https://you.ctrip.com/food/haymarket2126388/8706812.html,,,"Great friendly staff. Very helpful and reliable. Great coffee, sandwiches and hot food. I'll be going back for sure...
来自 TA用户 的点评",Restaurant
food_0738,Botany Bites,https://you.ctrip.com/food/botany2127178/8707375.html,,,"Amazing foods. Great tastes and variety. Excellent coffee. Good value. This place might be off the beaten track for tourists but i...
来自 TA用户 的点评",Restaurant
food_0739,Vaby's Restaurant,https://you.ctrip.com/food/picton16230/8708039.html,¥131,,"We had not been to Vaby's for a while (2 years) and were pleasantly surprised by the now large variety of dishes on offer. The...
来自 TA用户 的点评",Restaurant
food_0740,Noodle Inn Randwick,https://you.ctrip.com/food/randwick2126900/8708085.html,¥70,,"We always eat here. Great value, good service and consistently good food which is rare. Probably the best Thai takeout in the east...
来自 TA用户 的点评",Restaurant
food_0741,Big Tree House Pty Ltd,https://you.ctrip.com/food/rydalmere2126800/8709890.html,,,"Fantastic, well run little cafe. Be sure to be greeted warmly by staff. Efficient & professional service. Good coffee and personal...
来自 TA用户 的点评",Restaurant
food_0742,Spicy Fish Restaurant,https://you.ctrip.com/food/glenwaverley16569/23658070.html,,糖醋排骨,"辣椒都是四川过来的，所以味道闻起来很香，酸汤鱼做的一般般，辣子鸡很好吃，就是鸡肉实在太少了，里面还有毛血旺，看到别人吃的，还不错。
来自 Kevin 的点评",Restaurant
food_0743,Hu Tong Dumpling Bar,https://you.ctrip.com/food/prahran16730/23658418.html,,"醉鸡 , 骨香盲曹 , 黑椒雪花牛柳粒","超级无敌好吃的羊肉铜锅火锅，跟潮汕牛肉火锅一样是“部位by部位”的区分。不同部位的肉质都有明显分别，个人认为最好吃是羊上脑，又嫩又肥...
来自 珍珍吖头 的点评",Restaurant
food_0744,Rice Paper Scissors,https://you.ctrip.com/food/milton2134401/23649943.html,¥58,"越南河粉 , 越南粉丝沙拉 , 辣椒和柠檬草的鸡肉 , 牛肉河粉","星期四大概5点到，等了10分钟就有位，半小时后门外已排队了，所以来前一定要订位，内里位置不多。每人39元，菜分量以人头来算，有5道菜任选...
来自 沁沁 沁沁 的点评",Restaurant
food_0745,Devine Gelato,https://you.ctrip.com/food/cairns453/456078.html,¥68,"巧克力冰淇淋 , 威士忌口味冰淇淋 , 百香果冰沙 , 芒果雪芭 , 榛子朱古力 , 提拉米苏","凯恩斯的冰淇淋店可真多呀！在街头随随便便都能看到。这家是网上评价很高的冰淇淋，这里的服务非常好，如果你要不知道如何选择，他们可以给...
来自 我就是传说 的点评",Restaurant
food_0746,Gelocchio,https://you.ctrip.com/food/cairns453/456092.html,¥34,"草莓味冰淇淋 , 卡布奇诺味冰淇淋 , 开心果味冰淇淋 , Lychee味冰淇淋 , 澳洲坚果冰淇淋","这是凯恩斯一家连锁的冰淇淋甜品店，口味非常的多，颜色也丰富多彩，但并不是色素，而是纯天然蔬果提炼的蔬果汁染色而成，因此很健康。蛋筒...
来自 juki235 的点评",Restaurant
food_0747,Sofia Pizza Restaurant,https://you.ctrip.com/food/camberwell2124731/456097.html,,正宗意大利菜,"量真的大的惊人，一份两人份的三种口味意面拼盘可以供六人吃。披萨一人一块就饱了。意面的化白色那种味道好，千层面味道一般般。冰激淋一份...
来自 Cloudie_229 的点评",Restaurant
food_0748,Killiney Kopitiam,https://you.ctrip.com/food/carlton2124776/8777834.html,¥96,,"很棒的一家新加坡餐厅。作为一名叻沙的爱好者，这里的laksa with seafood太出色了，分量十足，一碗里面既有面条又有面线。海鲜料足，很多巴...
来自 爱吃鱼骨头的猫 的点评",Restaurant
food_0749,Wayo Japanese Dining,https://you.ctrip.com/food/flemington1473867/8782812.html,,,"Wayo Japanese Dining，这家餐厅再当地也算有一些人气和知名度，而且口味个人觉得真的称得上不错，而且人均一百出头点。非常划算。
来自 travelererer 的点评",Restaurant
food_0750,Potsticker Restaurant,https://you.ctrip.com/food/1465313/8783710.html,,,"I fear this wonderful restaurant has closed and in the hope that someone from there may read this we just want to thank you for be...
来自 TA用户 的点评",Restaurant
food_0751,D House Cafe,https://you.ctrip.com/food/melbourne312/8783724.html,,"四季豆 , 猪排饭 , 滑蛋饭","不仅供应美味的咖啡 各种饭类也是让人垂涎欲滴。
来自 288****346 的点评",Restaurant
food_0752,Cherry & Twigs,https://you.ctrip.com/food/docklands1470108/8784800.html,,,"隐身在不起眼的Flinder Lane，不易被发觉，但觉得小店很用心经营，店员服务也很好，叫了一份早餐卷及Mashed Avocado，味道很不错，摆盘也很...
来自 空空CJ 的点评",Restaurant
food_0753,Meldrum's Bakery Cafe,https://you.ctrip.com/food/cairns453/8841173.html,¥102,"牛肉腰子派 , 培根派 , 芝士派 , 羊肉派 , 猪腰肉派 , 牛排配蘑菇派","早上去买早餐，发现了这家店，鸡肉，牛肉馅饼很有澳洲特色，酱料很独特，填饱肚子，动力十足，开启一天的行程！
来自 轻快的行走脚步 的点评",Restaurant
food_0754,Cafe Thailand,https://you.ctrip.com/food/cairns453/8841249.html,¥58,"鸡肉炒饭 , 红咖喱鸡肉 , 沙嗲鸡肉串 , 泰式青咖喱 , 马沙文咖喱牛肉 , 泰式黄咖喱","澳洲和泰国菜的融合，店里的菜色泽鲜艳，用料讲究，咖喱虾，椰香薄饼，菠萝饭等很受欢迎！
来自 Newflyyy 的点评",Restaurant
food_0755,Moore & Moore Cafe,https://you.ctrip.com/food/fremantle813/8925107.html,¥72,,"这家咖啡店东西可以滴，环境氛围很不错，旁边还有一个当代艺术画。总之，在这里吃东西是次要的啦，感受艺术气息好像显得更重要了。图1：Moo...
来自 小蘑菇阿咪 的点评",Restaurant
food_0756,钢管厂五区小郡肝串串香,https://you.ctrip.com/food/haymarket2126388/22097250.html,¥244,"双椒牛肉 , 牛油菌汤鸳鸯锅 , 菠萝牛肉 , 香菜牛肉 , 牛舌 , 红糖糍粑","Toast for breakfast钢管厂串串，Quay Street,very addictive and great！！
来自 小月亮弯弯 的点评",Restaurant
food_0757,C Restaurant,https://you.ctrip.com/food/perth2014499/8927079.html,¥347,,"非常好吃，喜欢这边的口味，服务周到
来自 205****738 的点评",Restaurant
food_0758,Grosvenor Hotel,https://you.ctrip.com/food/1466703/8927062.html,¥152,,"烤鳗鱼还是我的最爱，新品一口鹅肝寿司香鲜不腻，刺身拼盘里面的三文鱼还是绝绝子呀，最后聊着聊着吃了一大盘酸甜芒果酱沙拉，好放肆好满足...
来自 红妆人Nefelibata 的点评",Restaurant
food_0759,Hong Kong BBQ,https://you.ctrip.com/food/northbridge2125453/8928772.html,¥275,,"粤菜口味正宗，十分受欢迎的餐馆。
来自 M51****3307 的点评",Restaurant
food_0760,Kusuka On Sussex,https://you.ctrip.com/food/sydney236/22305393.html,¥97,"Pancakes , 西瓜蛋糕 , 粉色拿铁甜筒","你也游览过这个餐馆吗？
快来留下你精彩的点评吧",Restaurant
food_0761,The Squire's Landing,https://you.ctrip.com/food/2127185/22305551.html,¥211,,"这家怎么就没人来呢～ 躲避了悉尼歌剧院附近的嘈杂，这里更像是本地人生活的一部分。点一杯啤酒，来几分小吃～ 看着海港大桥和对岸的悉尼歌...
来自 Sharon 的点评",Restaurant
food_0762,La Cache a Vin,https://you.ctrip.com/food/2125869/22310920.html,,,"La Cache a Vin位于215 Wharf Steet, Brisbane, Queensland 4000, Australia，这家餐厅真的很好。布里斯班经典的法式料理，是我最近最喜欢...
来自 婉儿婉儿 的点评",Restaurant
food_0763,Blackbird Laneway,https://you.ctrip.com/food/cairns453/8841058.html,¥24,"flat white , 冰摩卡 , 印度脏茶 , 纯素蛋糕 , 洋梨蛋糕","这是一次特别好的体验，香蕉面包搭配上这里的拿铁咖啡真的是特别奇妙的搭配。你可以自行选择杯子的大小，还有杯子的材质。不得不说这家店在...
来自 是左还是右 的点评",Restaurant
food_0764,Bang & Grind,https://you.ctrip.com/food/cairns453/8841136.html,¥122,"鸡肉三明治 , 法式吐司 , 麦片粥 , 班尼迪克蛋 , 蔬菜沙拉 , 三文鱼煎蛋卷","这家简餐店就在路边，中午的时候生意还挺好的。午餐有各种套餐可以选择。价格也都不贵，所以我们每人点了一份，味道还不错，三明治做得很好...
来自 俊俊的马 的点评",Restaurant
food_0765,Soy Japanese Restaurant,https://you.ctrip.com/food/2127204/8705756.html,,,"很早以前去过的，赶上了节日很热闹，菜做的挺不错的。
来自 阿里巴第二代 的点评",Restaurant
food_0766,Dundee Arms,https://you.ctrip.com/food/sydney236/8705800.html,,,"Although this historic property is currently being renovated, we had experienced such an amazing dinner here last year during our ...
来自 TA用户 的点评",Restaurant
food_0767,Yuki's At The Quay,https://you.ctrip.com/food/2127185/8706079.html,¥359,,"餐厅位于悉尼，主打日本菜。餐厅位置交通方便，环境舒适。试左一系列的寿司同刺身，味道一流而且相当新鲜。另外又试左红烧鸡，份量相当大。...
来自 空空CJ 的点评",Restaurant
food_0768,The Dining Room,https://you.ctrip.com/food/2127185/8706100.html,¥134,,"The Dining Room位于Park Hyatt Sydey | 7 Hickson Road, Sydney, New South Wales 2000, Australia我们在这里吃了一顿家庭生日午餐&整个体...
来自 呼呼jd 的点评",Restaurant
food_0769,Aria Restaurant Sydney,https://you.ctrip.com/food/2127185/8706104.html,¥347,,"ARIA Restaurant Sydney，悉尼歌剧院旁边的高级又高级的餐厅哦，主打就是直面悉尼歌剧院的风景呢！食物也是做的很精致！
来自 justinwang1987 的点评",Restaurant
food_0770,Ristretto & Co,https://you.ctrip.com/food/liverpool15902/8706965.html,,,"Didn't expect to find such a cute and hip place in Liverpool. Really lovely atmosphere, the staff were very accomodating and f...
来自 TA用户 的点评",Restaurant
food_0771,Belloccio Restaurant,https://you.ctrip.com/food/darlinghurst2126516/8707088.html,¥100,,"Best service. Best food. Best gays. Chicken avocado. Lamb. Fun decor. BYO. Liquor store across the street. Had champagne and a fan...
来自 TA用户 的点评",Restaurant
food_0772,Shamiana Indian Restaurant,https://you.ctrip.com/food/narrabeen16098/8708592.html,,,"Lovely friendly service with delicious food. Ordered vegetable korma which was perfect in authentic dish wear to add to the experi...
来自 TA用户 的点评",Restaurant
food_0773,This Is Thai Restaurant,https://you.ctrip.com/food/camden16148/8708607.html,,,"Great place for Thai . I Allways sit in the front of the restaurant and only eat entrees and drink Gin and tonicslove the place
来自 TA用户 的点评",Restaurant
food_0774,Xangpuak Lao and Thai Restaurant,https://you.ctrip.com/food/2126618/8708633.html,,,"Sometimes you don't know what you feel like eating and you have to throw caution to the wind, point your nose in the direction...
来自 TA用户 的点评",Restaurant
food_0775,Vacanza in the Hills,https://you.ctrip.com/food/2126966/8708812.html,,,"I love a crispy pizza, friendly and attentive waiters, this is what we get when we go to Vacanza one off the best Pizza I had inte...
来自 TA用户 的点评",Restaurant
food_0776,Ombretta,https://you.ctrip.com/food/glebe2126556/8708939.html,¥120,,"Our group of seven spent a great Saturday evening at this lovely restaurant. Both the food and the atmosphere felt like authentic ...
来自 TA用户 的点评",Restaurant
food_0777,Gelatissimo Newtown,https://you.ctrip.com/food/newtown2126470/8708962.html,,,"餐厅的氛围很棒，非常友好也很现代化，我们经常和座位旁的其他客人聊天。餐厅也运营着一些工作室和文化项目。我们点了餐。饭菜很快就端上来...
来自 婉儿婉儿 的点评",Restaurant
food_0778,Guzman y Gomez - Manly,https://you.ctrip.com/food/manly2126991/8709340.html,,,"话说这个餐厅，在当地非常有名，是一个比较大型的餐饮管理集团旗下的一个连锁品牌，所以，品质是值得信赖，同时，推荐大家品尝一下。
来自 KIM173 的点评",Restaurant
food_0779,Bodhi Restaurant Bar,https://you.ctrip.com/food/woolloomooloo2126918/8710315.html,¥144,"Uncle-Boon_Mango-avocado-cucumber-salad芒果牛油果黄瓜沙拉 , 烤猪肉包子 , 蒸饺子 , 烟熏鸭 , 豆腐 , 酱油虾米粉","这家中餐馆位于悉尼的学院街，距圣玛丽大教堂很近。餐馆环境很好，布置得很有中国特色。餐馆提供的中餐味道很好，服务也很不错，价格比较合...
来自 35****933 的点评",Restaurant
food_0780,Lime Espresso Sandwich Bar,https://you.ctrip.com/food/sydney236/8710515.html,,,"Great coffee with the friendliest staff. The menu is great with a variety on offer. Highly recommend!
来自 TA用户 的点评",Restaurant
food_0781,Bellakai,https://you.ctrip.com/food/coolangatta2125842/454979.html,¥171,"烤羊肩 , 炖牛脸 , 椒盐鱿鱼 , 油封鸭 , 香煎澳洲肺鱼 , 香酥碎肉","这家bellakai餐厅刚好在我们旅程的第一站，我们被里面环境吸引于是走了进去，里面真的很不错，里面位置不多给人一种别样的精致感，点了一杯...
来自 淼淼0301 的点评",Restaurant
food_0782,Deli 1884,https://you.ctrip.com/food/2124714/8770108.html,,,"Decided to give the one a go since it was literally across the road. Staff were very friendly and good for a bit of a joke. Coffee...
来自 TA用户 的点评",Restaurant
food_0783,Darac Bar & Grill,https://you.ctrip.com/food/carlton2124776/8771536.html,,,"一家收藏了许久的餐厅。餐厅以绿色和白色为主色调，旧旧的墙壁、原木桌椅、窗前的大理石桌面以及朴实的花瓶，复古清新。牛油果煮蛋吐司，香...
来自 摆渡修行 的点评",Restaurant
food_0784,Fujiyama Japanese Restaurant,https://you.ctrip.com/food/brighton16592/8774283.html,,,"Oh yummy. Every thing to expect of great Japanese food. The entertaining chefs tossing rice plate and the hot plate cutting and sp...
来自 TA用户 的点评",Restaurant
food_0785,Taco Bill Mexican Restaurants,https://you.ctrip.com/food/brighton16592/8774284.html,¥104,,"After a long day of unpacking boxes we enjoyed the ever reliable family favourite mexican food here. Was saddened to learn that th...
来自 TA用户 的点评",Restaurant
food_0786,Nha Hang Tan Thanh Traditional vietnamese restaurants,https://you.ctrip.com/food/inala1472356/460525.html,¥86,,"I have been here at least 20 times. Every dish is packed with flavour, and fresh ingredients. The highlight is definitely the Beef...
来自 TA用户 的点评",Restaurant
food_0787,Beccofino,https://you.ctrip.com/food/teneriffe1465316/460798.html,¥220,"意大利披萨饺 , 炸鱿鱼 , 萨拉米香肠披萨 , 芝麻菜 , 鲜虾意面 , 鸭肉意面","这家店的意大利菜做的还不错，尤其是摆盘，还有餐具上面也是挺讲究的，味道很好，服务态度也不错！
来自 fish505 的点评",Restaurant
food_0788,Estivo Restuarant,https://you.ctrip.com/food/melbourne312/8775336.html,,,"墨尔本这家 Estivo 意大利餐馆坐落在东部 Kew 地区的 330 High Street 上。 【环境】餐厅有三层楼面，面积不是很大，环境尚可。【口味】不...
来自 小蘑菇阿咪 的点评",Restaurant
food_0789,E'cco Bistro,https://you.ctrip.com/food/brisbane323/461809.html,,,"E'cco Bistro位于63 Skyring Tce | Newstead, Brisbane, Queensland 4000, Australia，尽管E'cco长期以来一直是我的最爱，但这是我...
来自 呼呼jd 的点评",Restaurant
food_0790,Hanaichi (Wintergarden),https://you.ctrip.com/food/brisbane323/461858.html,¥73,"Japanese Curry With Rice , Wagyu Beef Curry With Rice , Ramen Noodle Soup , Udon Noodle Soup , Yakiniku Beef With Rice , Miso Don With Rice","日式料理连锁店，这家是在市政厅附近，都是传统日式料理，味道还不错，价格也公道。
来自 蓝色星球的行者 的点评",Restaurant
food_0791,Laurent Bakery,https://you.ctrip.com/food/melbourne312/8778750.html,¥52,,"这是一家很有氛围的法国甜品店,法式甜品都是超级的好看,看着每个都超级心动。味道也不会很甜适中，真的很不错，而且口感真的很好，完全不像...
来自 juki235 的点评",Restaurant
food_0792,G2 Korean BBQ,https://you.ctrip.com/food/melbourne312/8780150.html,¥164,"抹茶冰激凌 , 生牛肉","在墨尔本逛完了supermarket之后，肚子也感觉到了有点饿了，就来G2 Korean BBQ的烤肉店吃饭补充能量。烤肉加上大米饭的组合简直是绝了。
来自 健康美丽的芳芳 的点评",Restaurant
food_0793,上海小笼馆,https://you.ctrip.com/food/melbourne312/8783746.html,¥122,"生煎 , 酒酿小圆子 , 特色鸡肉汤包 , 小笼包 , 三鲜粉丝 , 千里香小馄饨 , 鸡虾锅贴 , 荠菜肉丝炒年糕 , 咸蛋黄虾仁 , 红油抄手 , 传统小笼包(南翔小笼) , 上海生煎包(猪肉) , 麻辣汤馄饨(鱼馅) , 三鲜馄饨(猪虾)","标准的上海小吃哦，小笼包做的真的不错，和上海的一模一样，还有上海人喜欢的酸辣汤，还有葱油拌面，唯一做的不好的就是生煎包了，小笼包煎...
来自 Kevin 的点评",Restaurant
food_0794,Anshumann Da Dhaba,https://you.ctrip.com/food/clayton16668/8783914.html,,,"西餐吃够了，终于可以回国吃中餐啦！
来自 阿狸97 的点评",Restaurant
food_0795,Coast Cafe + Bar,https://you.ctrip.com/food/mascot2126788/17040217.html,¥67,,"位于悉尼金斯福德史密斯机场候机大堂内，是一家以汉堡包为主题的西式简餐餐厅，价格比一般西式快餐连锁店的要贵，不过价位比后者要高。
来自 swiea 的点评",Restaurant
food_0796,Cafe Crema On Swanston,https://you.ctrip.com/food/carlton2124776/8783283.html,,,"Cafe Crema appears to be a part of Arrow on Swanston. The 2 mornings we were there my daughter and I got our caramel and vanilla l...
来自 TA用户 的点评",Restaurant
food_0797,Aquitaine Brasserie,https://you.ctrip.com/food/2125888/8794197.html,¥227,,"Sensational meal!Bookings absolutely essential for week-end dining at this first rate South Bank restaurant. I would have to go ba...
来自 M30****3741 的点评",Restaurant
food_0798,御膳,https://you.ctrip.com/food/indooroopilly16394/8796497.html,¥132,"黄金流沙包 , 柱侯牛腩堡 , 椒盐排骨 , 芒果布甸 , 豉汁凤爪","他们家的餐点最大的卖点就是它们的卖相，把传统的叉烧包，奶黄包做成了超级可爱的模样。黄色的是奶黄流沙包，流沙包的馅料应该用的是咸蛋黄...
来自 眯眯眼J 的点评",Restaurant
food_0799,Hardware Street Cafe & Bar,https://you.ctrip.com/food/melbourne312/17040596.html,¥86,,"☘️环境：在咖啡一条街上，面积小小的，看起来很暖心，大部分人坐在外面。🍃服务：服务蛮好的，在咖啡厅里坐了一下午，喝咖啡吃下午茶画...
来自 西贡_ 的点评",Restaurant
food_0800,Man MO WTC,https://you.ctrip.com/food/docklands1470108/23658798.html,,,"墨尔本雅拉河畔低调老牌粤菜神仙菜单必须尝封城前冲了这家小红书上基本没人发过的开了八年的老牌粤菜馆文武Man Mo WTC[得意R]@文武雅拉河畔...
来自 @情逸 的点评",Restaurant
food_0801,Uni Boom,https://you.ctrip.com/food/glenwaverley16569/23661164.html,¥363,,"虽然还没有去过，但是听朋友介绍后，一定要去的。
来自 Angie-费 的点评",Restaurant
food_0802,The Organic Republic,https://you.ctrip.com/food/2127204/8705773.html,,,"有机烘焙店哦。很健康，味道也很好
来自 m60****36 的点评",Restaurant
food_0803,Zafran,https://you.ctrip.com/food/sydney236/8705894.html,¥205,,"我来这里吃烧烤，非常推荐。菜肴和平时的印度食物不太一样。厨师进行了很大的创新和改变，结果我们发现，食物特别好吃。我推荐大家在非常饿...
来自 空空CJ 的点评",Restaurant
food_0804,COOH Cafe,https://you.ctrip.com/food/2126763/8710658.html,,,"港式甜品店，吃到了想念的杨枝甘露
来自 E05****26 的点评",Restaurant
food_0805,Cafe O-Mai,https://you.ctrip.com/food/annerley1469062/456937.html,¥88,"green papaya salad , Pork Meatballs , Vietnamese Chicken Curry , Charcoal Grilled Pork Chop , Charcoal Grilled Chicken With Rice , “BO KHO” Beef Stewed in Aromatics","Great Vegan PhoI''m always gratified to find good vegan options on my travels and the pho here didn''t disappoint....
来自 M30****3741 的点评",Restaurant
food_0806,Muleta's,https://you.ctrip.com/food/melbourne312/8773315.html,,,"We swung by this cafe along Queen Street which is just across the road to Queen Victoria Market for a weekday breakfast. The cafe ...
来自 TA用户 的点评",Restaurant
food_0807,Taco Bill Russell Street,https://you.ctrip.com/food/melbourne312/8774949.html,¥79,,"墨西哥的饮食不是经常吃到 特别喜欢
来自 288****346 的点评",Restaurant
food_0808,The Quarter,https://you.ctrip.com/food/southbank1465890/8776352.html,¥244,"羊肉沙拉 , 摩洛哥鸡肉 , 枣蓉布丁 , 香煎澳洲肺鱼 , 班尼迪克蛋 , 意大利松子青酱烤鸡","很喜欢他们的炖饭，做得很棒很美味，服务人员很热情，但有一点迟钝，我们要的东西会忘记，要多说一次才来，但价格很合理，东西又好吃！就在...
来自 空空CJ 的点评",Restaurant
food_0809,Degraves Espresso Melbourne,https://you.ctrip.com/food/southbank1465890/8776834.html,,牛角面包,"几乎完美的餐厅。大师的室内设计果然不一样 很多聪明的技巧，灯和椅子用的很妙，虽然也很夸张，很有形式主义的东西，但视觉系统高度成一个...
来自 摆渡修行 的点评",Restaurant
food_0810,Corner & Bench,https://you.ctrip.com/food/melbourne312/8783249.html,,,"墨尔本的咖啡全世界都有名 拉花好看
来自 288****346 的点评",Restaurant
food_0811,Aussie Steak N Burger,https://you.ctrip.com/food/docklands1470108/8786072.html,,,"We ate here on our last trip to Melbourne a year ago, and looked forward to eating here again this time. Food is so good, even the...
来自 TA用户 的点评",Restaurant
food_0812,Buzz Bistro,https://you.ctrip.com/food/2125858/8789894.html,,,"服务态度很友好，让人感觉很亲切，来这边小坐一下，吃个甜品还挺不错的！
来自 雨停晴空 的点评",Restaurant
food_0813,Alen's Espresso,https://you.ctrip.com/food/brisbane323/8790598.html,,,"就餐环境还是很不错的，干净整洁，环境温馨。菜品的味道也可以。
来自 好运鱼满仓 的点评",Restaurant
food_0814,Viale Canova,https://you.ctrip.com/food/clayfield1473711/8792544.html,¥336,,"Viale Canova位于828 Sandgate Rd | Shop 4, Brisbane, Queensland 4011, Australia我们在Viale Canova享用了美妙的午餐。服务非常好，食物...
来自 婉儿婉儿 的点评",Restaurant
food_0815,Savige's Seafood,https://you.ctrip.com/food/bongaree2126250/8794637.html,,,"很不错的一家餐厅 以海鲜著名 环境不错 地理位置更是一楼 食物出品更胜一筹，下午五点至七点午餐价，价钱适中，出中上上品！食材也非常新鲜...
来自 诗意情节 的点评",Restaurant
food_0816,Pho Sai Gon,https://you.ctrip.com/food/1473647/8794779.html,,,"有地方特色的越南米粉，有各种口味选择
来自 寻梦公子 的点评",Restaurant
food_0817,Kazuki's,https://you.ctrip.com/food/carlton2124776/24207636.html,¥797,"蟹肉煎蛋卷 , 烤羊背肉 , 烧鸭腿 , 生蚝天妇罗 , 酸橘汁腌扇贝 , 味噌香茄","没想到竟然会有这么一处古色古香的吃饭的地方，餐厅竟然还带着庭院，倒是有几分“庭院深深深几许”的味道，这家餐厅的菜色也不错。
来自 健康美丽的芳芳 的点评",Restaurant
food_0818,Mondo Fresco,https://you.ctrip.com/food/1468171/24207033.html,¥111,,"价位合理，而且9点前可以自带酒水不加费用，非常贴心了。购买的套餐里面可供选择的菜品很多，可以随心按照自己的喜好搭配。🍷🍷🍷因...
来自 没有蜡olling 的点评",Restaurant
food_0819,The Grand Pavilion,https://you.ctrip.com/food/2127185/70386331.html,,,"The Grand Pavilion位于George Street | 261 Basement, Sydney, New South Wales 2000, Australia，这是一间印度料理餐厅，餐点口味很棒，...
来自 婉儿婉儿 的点评",Restaurant
food_0820,Funky Chicken Pinoy BBQ and Bakery,https://you.ctrip.com/food/1467627/70386370.html,,,"店子真的很小，里面如果有三四个客人的话店里就没有空间可以站了，如果一定要堂吃的话就只能坐吧台的凳子上解决了. 我买了两种一共是9.9欧...
来自 摆渡修行 的点评",Restaurant
food_0821,Bistro Lamp,https://you.ctrip.com/food/2125845/70393571.html,,,"这是黄金海岸沙滩边的一座餐厅，环境非常的好，一边品尝美食，可以一边欣赏美丽的黄金海岸的美景。这里主要以海鲜为主，十分的新鲜，而且厨...
来自 pxy0705 的点评",Restaurant
