TelID:ID,Tel,:LABEL
tel_1515,00 61 3 8636 8800,Tel
tel_1516,00 61 3 9934 0000,Tel
tel_1517,00 61 3 9958 9100,Tel
tel_1518,00 61 3 9007 2520,Tel
tel_1519,00 61 3 9000 0950,Tel
tel_1520,00 61 3 9419 2000,Tel
tel_1521,00 61 3 9653 0000,Tel
tel_1522,00 61 3 9491 6100,Tel
tel_1523,00 61 3 8692 0777,Tel
tel_1524,00 1 844-631-0595,Tel
tel_1525,00 61 3 9622 8888,Tel
tel_1526,00 1 844-631-0595,Tel
tel_1527,00 61 3 9087 3400,Tel
tel_1528,00 61 3 8608 5500,Tel
tel_1529,00 1 844-631-0595,Tel
tel_1530,00 61 3 9492 7400,Tel
tel_1531,00 1 855-821-4553,Tel
tel_1532,00 61 1300 786 603,Tel
tel_1533,00 61 3 8535 8535,Tel
tel_1534,00 61 3 9322 8000,Tel
tel_1535,00 61 1300 554 275,Tel
tel_1536,00 61 3 8615 1000,Tel
tel_1537,00 61 1300 790 687,Tel
tel_1538,00 1 844-631-0595,Tel
tel_1539,00 61 3 8803 3670,Tel
tel_1540,00 61 3 9621 3333,Tel
tel_1541,00 61 3 9663 4711,Tel
tel_1542,00 1 844-631-0595,Tel
tel_1543,00 61 3 9296 8888,Tel
tel_1544,00 61 3 9120 1000,Tel
tel_1545,00 61 3 9250 1888,Tel
tel_1546,00 61 3 9694 5600,Tel
tel_1547,00 61 3 9668 1888,Tel
tel_1548,00 61 3 8692 8900,Tel
tel_1549,00 1 844-631-0595,Tel
tel_1550,00 61 1300 880 229,Tel
tel_1551,00 61 3 9122 5500,Tel
tel_1552,00 61 3 9116 8888,Tel
tel_1553,00 61 3 9454 9000,Tel
tel_1554,00 61 3 9418 6666,Tel
tel_1555,00 61 1300 726 615,Tel
tel_1556,00 61 1300 696 186,Tel
tel_1557,00 61 1300 660 223,Tel
tel_1558,00 61 3 8663 0000,Tel
tel_1559,00 61 3 9122 2888,Tel
tel_1560,00 61 3 9123 3900,Tel
tel_1561,00 61 3 8614 1414,Tel
tel_1562,00 61 3 8383 1072,Tel
tel_1563,00 61 2 4932 5255,Tel
tel_1564,00 61 2 6201 1500,Tel
tel_1565,00 61 2 6234 4444,Tel
tel_1566,00 61 2 5300 0065,Tel
tel_1567,00 61 2 6203 4300,Tel
tel_1568,00 61 2 5134 6444,Tel
tel_1569,00 61 2 6295 3144,Tel
tel_1570,00 61 2 6140 3226,Tel
tel_1571,00 61 2 6279 7000,Tel
tel_1572,00 61 2 6247 4744,Tel
tel_1573,00 61 2 6247 6244,Tel
tel_1574,00 61 2 6253 3633,Tel
tel_1575,00 61 2 6295 2277,Tel
tel_1576,00 61 2 6287 6287,Tel
tel_1577,00 61 2 6240 1234,Tel
tel_1578,00 61 2 6239 8100,Tel
tel_1579,00 1 844-631-0595,Tel
tel_1580,00 61 2 4907 5000,Tel
tel_1581,00 61 2 4082 8790,Tel
tel_1582,00 61 2 6396 4000,Tel
tel_1583,240401200,Tel
tel_1584,00 61 2 4406 6661,Tel
tel_1585,00 61 2 4210 5979,Tel
tel_1586,00 61 447 210 838,Tel
tel_1587,00 61 2 4406 4260,Tel
tel_1588,00 61 2 6338 1888,Tel
tel_1589,00 61 2 4250 5000,Tel
tel_1590,00 61 2 4252 1111,Tel
tel_1591,00 61 2 9069 5528,Tel
tel_1592,00 61 2 4283 3588,Tel
tel_1593,00 61 499 029 894,Tel
tel_1594,00 61 2 6362 5755,Tel
tel_1595,00 61 2 6362 5611,Tel
tel_1596,00 61 2 6369 1444,Tel
tel_1597,00 61 7 4801 3399,Tel
tel_1598,00 61 2 4998 7611,Tel
tel_1599,00 61 2 4998 6969,Tel
tel_1600,00 61 1300 886 091,Tel
tel_1601,00 61 2 4990 9009,Tel
tel_1602,00 61 2 6882 0900,Tel
tel_1603,00 61 2 6884 2977,Tel
tel_1604,00 61 3 5223 6200,Tel
tel_1605,00 61 3 4149 3333,Tel
tel_1606,00 61 7 5630 4760,Tel
tel_1607,00 61 1300 662 293,Tel
tel_1608,00 61 7 5618 8500,Tel
tel_1609,+61-2-8243 8666,Tel
tel_1610,-92656741,Tel
tel_1611,-2271705,Tel
tel_1612,-90041041,Tel
tel_1613,-92408441,Tel
tel_1614,-92665485,Tel
tel_1615,-92888841,Tel
tel_1616,-93312864,Tel
tel_1617,-96983163,Tel
tel_1618,+61 2 8398 5700,Tel
tel_1619,-82369141,Tel
tel_1620,-19291392,Tel
tel_1621,-93256141,Tel
tel_1622,-92656741,Tel
tel_1623,-98128741,Tel
tel_1624,-85719040,Tel
tel_1625,-92816454,Tel
tel_1626,-92213060,Tel
tel_1627,-96931760,Tel
tel_1628,-92216940,Tel
tel_1629,-90217941,Tel
tel_1630,-92519418,Tel
tel_1631,+61 2 9746 1955,Tel
tel_1632,-86696841,Tel
tel_1633,-17681,Tel
tel_1634,+61 02 9252 3770,Tel
tel_1635,-16094,Tel
tel_1636,1067,Tel
tel_1637,-92690839,Tel
tel_1638,-82369141,Tel
tel_1639,-97489741,Tel
tel_1640,-80687649,Tel
tel_1641,-92811744,Tel
tel_1642,-98714463,Tel
tel_1643,-92627937,Tel
tel_1644,-94492523,Tel
tel_1645,-80206582,Tel
tel_1646,-85659216,Tel
tel_1647,-92221844,Tel
tel_1648,-92660911,Tel
tel_1649,-87461541,Tel
tel_1650,-95112641,Tel
tel_1651,-80969841,Tel
tel_1652,-92475571,Tel
tel_1653,-98870741,Tel
tel_1654,02-97104600,Tel
tel_1655,-94121496,Tel
tel_1656,-80080200,Tel
tel_1657,02-87094312,Tel
tel_1658,-700442,Tel
tel_1659,02-93087346,Tel
tel_1660,02-96693885,Tel
tel_1661,-92472696,Tel
tel_1662,-97595029,Tel
tel_1663,-1300767910,Tel
tel_1664,02-86685957,Tel
tel_1665,02-97266161,Tel
tel_1666,61-2-80148561,Tel
tel_1667,-92647025,Tel
tel_1668,02-133422878,Tel
tel_1669,-92665485,Tel
tel_1670,02-96871020,Tel
tel_1671,-92679983,Tel
tel_1672,02-93693714,Tel
tel_1673,-88313041,Tel
tel_1674,-638091,Tel
tel_1675,61294194944,Tel
tel_1676,+61 2 9389 6002,Tel
tel_1677,-92622497,Tel
tel_1678,02-96191111,Tel
tel_1679,-96359771,Tel
tel_1680,-99226585,Tel
tel_1681,02-96596055,Tel
tel_1682,-1300883821,Tel
tel_1683,-98040530,Tel
tel_1684,02-95808462,Tel
tel_1685,-96350429,Tel
tel_1686,-97998840,Tel
tel_1687,-80658906,Tel
tel_1688,02-96759000,Tel
tel_1689,02-96759000,Tel
tel_1690,02-95454967,Tel
tel_1691,02-98761311,Tel
tel_1692,-95719120,Tel
tel_1693,02-98582444,Tel
tel_1694,+61 2 9231 2000,Tel
tel_1695,-92390418,Tel
tel_1696,-92133274,Tel
tel_1697,-82758541,Tel
tel_1698,(02) 9238 9111,Tel
tel_1699,-92415766,Tel
tel_1700,02-95851518,Tel
tel_1701,-92321827,Tel
tel_1702,-93585494,Tel
tel_1703,-95698863,Tel
tel_1704,-99048825,Tel
tel_1705,"4,060,497,260,406,040,000",Tel
tel_1706,297643181,Tel
tel_1707,298227731,Tel
tel_1708,-92994945,Tel
tel_1709,-81176641,Tel
tel_1710,295522104,Tel
tel_1711,(02) 9286 0111,Tel
tel_1712,297460800,Tel
tel_1713,298196556,Tel
tel_1714,-85659213,Tel
tel_1715,+61 448680777,Tel
tel_1716,-96354120,Tel
tel_1717,-87463841,Tel
tel_1718,-98188022,Tel
tel_1719,02-280364556,Tel
tel_1720,+61 448125666,Tel
tel_1721,+61 1300 723 388,Tel
tel_1722,+61 2 4721 0277,Tel
tel_1723,61292873200,Tel
tel_1724,-92221885,Tel
tel_1725,-96984946,Tel
tel_1726,61298315377,Tel
tel_1727,02-85589700,Tel
tel_1728,-83339141,Tel
tel_1729,-97152156,Tel
tel_1730,02-93895255,Tel
tel_1731,-92119870,Tel
tel_1732,-93586188,Tel
tel_1733,02-47212200,Tel
tel_1734,-92525159,Tel
tel_1735,02-1300867333,Tel
tel_1736,-92126709,Tel
tel_1737,-98890254,Tel
tel_1738,-97998429,Tel
tel_1739,02-97646777,Tel
tel_1740,-2612615,Tel
tel_1741,-92590841,Tel
tel_1742,02-98088816,Tel
tel_1743,(02) 9419 6302,Tel
tel_1744,(02) 4721 4354,Tel
tel_1745,-99477941,Tel
tel_1746,-99992167,Tel
tel_1747,-87564541,Tel
tel_1748,-96758941,Tel
tel_1749,02-20987825,Tel
tel_1750,61-2-82231111,Tel
tel_1751,-95292074,Tel
tel_1752,02-94225316,Tel
tel_1753,+61 2 9790 0751,Tel
tel_1754,-93156952,Tel
tel_1755,+61 2 9035 2222,Tel
tel_1756,02-2-80688926,Tel
tel_1757,02-94723700,Tel
tel_1758,-9563073,Tel
tel_1759,02-86332937,Tel
tel_1760,02-95871909,Tel
tel_1761,02-95609808,Tel
tel_1762,02-96633900,Tel
tel_1763,02-46514400,Tel
tel_1764,+61 2 9869 3800,Tel
tel_1765,02-96776435,Tel
tel_1766,-92479920,Tel
tel_1767,02-93087397,Tel
tel_1768,-92241041,Tel
tel_1769,+61 2 9328 6743,Tel
tel_1770,02-93087361,Tel
tel_1771,02-47218117,Tel
tel_1772,02-46469312,Tel
tel_1773,+61 2 9609 5500,Tel
tel_1774,+61 2 9363 5550,Tel
tel_1775,+61 2 9279 2700,Tel
tel_1776,+61 2 9774 3090,Tel
tel_1777,-92216940,Tel
tel_1778,02-93001000,Tel
tel_1779,+61 411 808 274,Tel
tel_1780,02-46469318,Tel
tel_1781,-782241,Tel
tel_1782,+61 2 9251 1888,Tel
tel_1783,02-98714522,Tel
tel_1784,02-1300442878,Tel
tel_1785,02-80359224,Tel
tel_1786,02-94192800,Tel
tel_1787,02-45781557,Tel
tel_1788,02-93572710,Tel
tel_1789,02-94982587,Tel
tel_1790,02-96651828,Tel
tel_1791,+61 2 9635 6226,Tel
tel_1792,02-87853627,Tel
tel_1793,02-87094324,Tel
tel_1794,02-97739427,Tel
tel_1795,-96621040,Tel
tel_1796,02-87970633,Tel
tel_1797,02-87094315,Tel
tel_1798,02-92801183,Tel
tel_1799,02-86332907,Tel
tel_1800,+61 416 525 244,Tel
tel_1801,-96621040,Tel
tel_1802,02-96651828,Tel
tel_1803,-85659177,Tel
tel_1804,02-86332931,Tel
tel_1805,+61 2 9002 5711,Tel
tel_1806,02-96213290,Tel
tel_1807,+61 2 9977 5569,Tel
tel_1808,02-94506715,Tel
tel_1809,-80359222,Tel
tel_1810,02-96776432,Tel
tel_1811,02-96303691,Tel
tel_1812,02-47232507,Tel
tel_1813,-92514415,Tel
tel_1814,+61 2 9585 9557,Tel
tel_1815,02-87853630,Tel
tel_1816,+61 94384434,Tel
tel_1817,02-97134729,Tel
tel_1818,-85659156,Tel
tel_1819,61-2-95163229,Tel
tel_1820,02-93281316,Tel
tel_1821,+61 2 9555 8185,Tel
tel_1822,(02) 9476 1966,Tel
tel_1823,+61 2 9357 1419,Tel
tel_1824,02-96271472,Tel
tel_1825,02-85659218,Tel
tel_1826,02-96655158,Tel
tel_1827,02-99811755,Tel
tel_1828,02-92676041,Tel
tel_1829,+61 402 054 086,Tel
tel_1830,02-87094309,Tel
tel_1831,02-96985146,Tel
tel_1832,02-97405719,Tel
tel_1833,+61 2 9369 3555,Tel
tel_1834,-94111953,Tel
tel_1835,02-93324631,Tel
tel_1836,02-95602350,Tel
tel_1837,02-93314766,Tel
tel_1838,02-87853624,Tel
tel_1839,02-94506706,Tel
tel_1840,02-47841386,Tel
tel_1841,-95192339,Tel
tel_1842,1800 46 46 66,Tel
tel_1843,-93983954,Tel
tel_1844,-92415042,Tel
tel_1845,02-81997352,Tel
tel_1846,02-96524028,Tel
tel_1847,02-96776447,Tel
tel_1848,02-86332928,Tel
tel_1849,02-98742523,Tel
tel_1850,(02) 9477 5111,Tel
tel_1851,02-93315499,Tel
tel_1852,02-86610904,Tel
tel_1853,02-87853615,Tel
tel_1854,02-99766829,Tel
tel_1855,02-98343422,Tel
tel_1856,1800 46 46 66,Tel
tel_1857,02-94774561,Tel
tel_1858,02-97009666,Tel
tel_1859,-92478822,Tel
tel_1860,02-94113363,Tel
tel_1861,02-46559275,Tel
tel_1862,-96676741,Tel
tel_1863,-92413306,Tel
tel_1864,61-2-95892000,Tel
tel_1865,02-96776459,Tel
tel_1866,02-97500022,Tel
tel_1867,02-92311072,Tel
tel_1868,-95596678,Tel
tel_1869,02-94506709,Tel
tel_1870,02-95439983,Tel
tel_1871,+61 431 769 103,Tel
tel_1872,02 8315 3238,Tel
tel_1873,02-86332934,Tel
tel_1874,02-88831988,Tel
tel_1875,-85659168,Tel
tel_1876,02-96776417,Tel
tel_1877,-1300242576,Tel
tel_1878,02-92472625,Tel
tel_1879,9545 2217,Tel
tel_1880,-93314041,Tel
tel_1881,02-92338292,Tel
tel_1882,02-47321328,Tel
tel_1883,02-86332910,Tel
tel_1884,02-86332947,Tel
tel_1885,02-98717533,Tel
tel_1886,02-95247691,Tel
tel_1887,-92642626,Tel
tel_1888,02-87853636,Tel
tel_1889,+(61)83389399,Tel
tel_1890,02-85567715,Tel
tel_1891,02-84010721,Tel
tel_1892,+61 2 9488 7077,Tel
tel_1893,61-2-93995388,Tel
tel_1894,02-95236877,Tel
tel_1895,02-93087343,Tel
tel_1896,02-91446914,Tel
tel_1897,+61 2 9357 1353,Tel
tel_1898,(02) 8713 2200,Tel
tel_1899,298822448,Tel
tel_1900,294863340,Tel
tel_1901,298267397,Tel
tel_1902,282057010,Tel
tel_1903,-95604429,Tel
tel_1904,02-96776453,Tel
tel_1905,280718159,Tel
tel_1906,1300182050,Tel
tel_1907,266237300,Tel
tel_1908,-98839841,Tel
tel_1909,02-282438666,Tel
tel_1910,+61 2 4655 3703,Tel
tel_1911,02-96441688,Tel
tel_1912,02-45889007,Tel
tel_1913,02-46289000,Tel
tel_1914,293113301,Tel
tel_1915,-573097,Tel
tel_1916,02-96759000,Tel
tel_1917,296987003,Tel
tel_1918,282268508,Tel
tel_1919,02-93620510,Tel
tel_1920,407823774,Tel
tel_1921,284224000,Tel
tel_1922,-833475,Tel
tel_1923,411415424,Tel
tel_1924,294178283,Tel
tel_1925,297866210,Tel
tel_1926,299821077,Tel
tel_1927,284561188,Tel
tel_1928,02-93138340,Tel
tel_1929,296631360,Tel
tel_1930,+61 2 9955 4733,Tel
tel_1931,295727499,Tel
tel_1932,298268811,Tel
tel_1933,412295656,Tel
tel_1934,296017960,Tel
tel_1935,02-92216288,Tel
tel_1936,(02) 9267 7222,Tel
tel_1937,(02) 9949 3348,Tel
tel_1938,(02) 9556 2207,Tel
tel_1939,(02) 8035 9245,Tel
tel_1940,0424 548 186,Tel
tel_1941,(02) 9223 8349,Tel
tel_1942,(02) 8356 9999,Tel
tel_1943,(02) 9748 8706,Tel
tel_1944,0451 514 572,Tel
tel_1945,(02) 9905 0633,Tel
tel_1946,(02) 9267 7240,Tel
tel_1947,(02) 9798 5844,Tel
tel_1948,(02) 9472 3111,Tel
tel_1949,(02) 9264 3111,Tel
tel_1950,(02) 9858 4525,Tel
tel_1951,+61 2 9787 1444,Tel
tel_1952,(02) 9211 7726,Tel
tel_1953,+61 2 9690 1007,Tel
tel_1954,(02) 9619 1111,Tel
tel_1955,(02) 9693 0666,Tel
tel_1956,+61 2 8936 0888,Tel
tel_1957,(02) 9386 4075,Tel
tel_1958,(02) 9625 5444,Tel
tel_1959,(02) 9565 5591,Tel
tel_1960,(02) 8339 8222,Tel
tel_1961,(02) 4627 2150,Tel
tel_1962,(02) 9550 1782,Tel
tel_1963,(02) 9233 5522,Tel
tel_1964,(02) 9899 3611,Tel
tel_1965,(02) 9421 2300,Tel
tel_1966,(02) 8831 3100,Tel
tel_1967,(02) 9314 3311,Tel
tel_1968,(02) 9212 2566,Tel
tel_1969,(02) 9565 2866,Tel
tel_1970,+61 2 9735 1222,Tel
tel_1971,(02) 9525 6344,Tel
tel_1972,(02) 9553 6988,Tel
tel_1973,(02) 9553 1277,Tel
tel_1974,+61 1300 857 723,Tel
tel_1975,02-88369700,Tel
tel_1976,+61 2 9232 7660,Tel
tel_1977,+61 1300 138 200,Tel
tel_1978,61-2-94997758,Tel
tel_1979,-93324320,Tel
tel_1980,-83541509,Tel
tel_1981,02-87833000,Tel
tel_1982,+61 2 9337 5444,Tel
tel_1983,02-96759000,Tel
tel_1984,02-96379448,Tel
tel_1985,-92524269,Tel
tel_1986,02-95536999,Tel
tel_1987,+61 2 9620 1629,Tel
tel_1988,02-95809833,Tel
tel_1989,-93272743,Tel
tel_1990,+61 424 940 614,Tel
tel_1991,-96992841,Tel
tel_1992,+61 2 9999 2226,Tel
tel_1993,02-92629400,Tel
tel_1994,02-92212288,Tel
tel_1995,+61 2 9252 0209,Tel
tel_1996,+61 2 9363 1939,Tel
tel_1997,1800941107,Tel
tel_1998,281073977,Tel
tel_1999,280260794,Tel
tel_2000,292938262,Tel
tel_2001,292229355,Tel
tel_2002,1800198196,Tel
tel_2003,299074128,Tel
tel_2004,1800198196,Tel
tel_2005,297469302,Tel
tel_2006,281073977,Tel
tel_2007,292229355,Tel
tel_2008,299391297,Tel
tel_2009,1800198196,Tel
tel_2010,292938262,Tel
tel_2011,292665741,Tel
tel_2012,1800941107,Tel
tel_2013,286105893,Tel
tel_2014,1800941107,Tel
tel_2015,295717899,Tel
tel_2016,1800941107,Tel
tel_2017,298344077,Tel
tel_2018,6196342192,Tel
tel_2019,292665241,Tel
tel_2020,-85659268,Tel
tel_2021,291704612,Tel
tel_2022,288313174,Tel
tel_2023,299385352,Tel
tel_2024,-92672172,Tel
tel_2025,247211199,Tel
tel_2026,291367621,Tel
tel_2027,1800941107,Tel
tel_2028,295717899,Tel
tel_2029,298886689,Tel
tel_2030,280729083,Tel
tel_2031,1800941107,Tel
tel_2032,280290335,Tel
tel_2033,1800941107,Tel
tel_2034,289761100,Tel
tel_2035,298104087,Tel
tel_2036,293276855,Tel
tel_2037,291367621,Tel
tel_2038,297104690,Tel
tel_2039,298999244,Tel
tel_2040,-92166941,Tel
tel_2041,298886689,Tel
tel_2042,299607652,Tel
tel_2043,290304353,Tel
tel_2044,1300242635,Tel
tel_2045,294600644,Tel
tel_2046,292665574,Tel
tel_2047,296867064,Tel
tel_2048,247619931,Tel
tel_2049,288980737,Tel
tel_2050,296692236,Tel
tel_2051,246274166,Tel
tel_2052,246050639,Tel
tel_2053,292313756,Tel
tel_2054,290607844,Tel
tel_2055,291367615,Tel
tel_2056,284040888,Tel
tel_2057,294101844,Tel
tel_2058,292665292,Tel
tel_2059,293895441,Tel
tel_2060,1300242635,Tel
tel_2061,291814307,Tel
tel_2062,1800941107,Tel
tel_2063,291367614,Tel
tel_2064,296214211,Tel
tel_2065,295602626,Tel
tel_2066,294101666,Tel
tel_2067,292813203,Tel
tel_2068,293105661,Tel
tel_2069,291814970,Tel
tel_2070,296696510,Tel
tel_2071,-92612593,Tel
tel_2072,296935666,Tel
tel_2073,1800941107,Tel
tel_2074,297151290,Tel
tel_2075,296347501,Tel
tel_2076,292665084,Tel
tel_2077,+61 2 9265 6800,Tel
tel_2078,1800941107,Tel
tel_2079,1800941107,Tel
tel_2080,292518870,Tel
tel_2081,291638915,Tel
tel_2082,292674184,Tel
tel_2083,292678009,Tel
tel_2084,281073975,Tel
tel_2085,288796198,Tel
tel_2086,1800198196,Tel
tel_2087,1300242635,Tel
tel_2088,291659206,Tel
tel_2089,297009229,Tel
tel_2090,-92417729,Tel
tel_2091,247298000,Tel
tel_2092,292310695,Tel
tel_2093,288819892,Tel
tel_2094,1800941107,Tel
tel_2095,296342306,Tel
tel_2096,293877533,Tel
tel_2097,+61 2 9262 7996,Tel
tel_2098,292994166,Tel
tel_2099,1800941107,Tel
tel_2100,-92326803,Tel
tel_2101,293877533,Tel
tel_2102,291302433,Tel
tel_2103,292215544,Tel
tel_2104,1800941107,Tel
tel_2105,280980292,Tel
tel_2106,293527471,Tel
tel_2107,1800898876,Tel
tel_2108,295259987,Tel
tel_2109,292994166,Tel
tel_2110,1800941107,Tel
tel_2111,293936900,Tel
tel_2112,297461233,Tel
tel_2113,1800198196,Tel
tel_2114,296094839,Tel
tel_2115,280679034,Tel
tel_2116,297316462,Tel
tel_2117,1300242635,Tel
tel_2118,285139604,Tel
tel_2119,1800941107,Tel
tel_2120,296676834,Tel
tel_2121,292218777,Tel
tel_2122,-93205764,Tel
tel_2123,-95633297,Tel
tel_2124,-99221064,Tel
tel_2125,-38891155,Tel
tel_2126,-92079142,Tel
tel_2127,-96545186,Tel
tel_2128,-94898826,Tel
tel_2129,+61 3 9290 0200,Tel
tel_2130,-86097442,Tel
tel_2131,-96551842,Tel
tel_2132,-93288542,Tel
tel_2133,-96630520,Tel
tel_2134,-2908212,Tel
tel_2135,-98481686,Tel
tel_2136,-92928830,Tel
tel_2137,-92096576,Tel
tel_2138,-9758,Tel
tel_2139,-90991053,Tel
tel_2140,-86098163,Tel
tel_2141,-92096237,Tel
tel_2142,-83476466,Tel
tel_2143,-46500,Tel
tel_2144,-94679107,Tel
tel_2145,-96529142,Tel
tel_2146,-96713610,Tel
tel_2147,-96822220,Tel
tel_2148,-396636643,Tel
tel_2149,-86098196,Tel
tel_2150,-83460875,Tel
tel_2151,-88050087,Tel
tel_2152,-96611153,Tel
tel_2153,-99377209,Tel
tel_2154,-98181221,Tel
tel_2155,-96871147,Tel
tel_2156,-85232141,Tel
tel_2157,-95687353,Tel
tel_2158,-763564,Tel
tel_2159,-96533987,Tel
tel_2160,9001340118,Tel
tel_2161,-93474598,Tel
tel_2162,-96635596,Tel
tel_2163,-88736687,Tel
tel_2164,-95682298,Tel
tel_2165,-95442431,Tel
tel_2166,-94297364,Tel
tel_2167,61-3-93021871,Tel
tel_2168,-95435380,Tel
tel_2169,-98250087,Tel
tel_2170,-98904568,Tel
tel_2171,+61 3 9380 7188,Tel
tel_2172,-1800829139,Tel
tel_2173,-95681186,Tel
tel_2174,(03) 5979 8266,Tel
tel_2175,-86020287,Tel
tel_2176,-399544318,Tel
tel_2177,-86897519,Tel
tel_2178,-96547525,Tel
tel_2179,-93181686,Tel
tel_2180,+61 3 9662 4236,Tel
tel_2181,-96547615,Tel
tel_2182,-96422187,Tel
tel_2183,-95777387,Tel
tel_2184,-96635232,Tel
tel_2185,-96392423,Tel
tel_2186,-96391494,Tel
tel_2187,-96500498,Tel
tel_2188,-98908490,Tel
tel_2189,03-9592-5186,Tel
tel_2190,-96502056,Tel
tel_2191,-96509230,Tel
tel_2192,-86376282,Tel
tel_2193,-96002841,Tel
tel_2194,-98867673,Tel
tel_2195,-97700454,Tel
tel_2196,-93262986,Tel
tel_2197,-94210087,Tel
tel_2198,-84151357,Tel
tel_2199,-96548652,Tel
tel_2200,-86160505,Tel
tel_2201,-99086598,Tel
tel_2202,-96397019,Tel
tel_2203,-93296689,Tel
tel_2204,-96390930,Tel
tel_2205,-96547390,Tel
tel_2206,-98708319,Tel
tel_2207,-87562406,Tel
tel_2208,-86729287,Tel
tel_2209,-6633699,Tel
tel_2210,+61 3 9209 6295,Tel
tel_2211,-95830331,Tel
tel_2212,-83475789,Tel
tel_2213,-90784234,Tel
tel_2214,-96398898,Tel
tel_2215,-83476660,Tel
tel_2216,-5066589101,Tel
tel_2217,-97920305,Tel
tel_2218,-95696202,Tel
tel_2219,-96542005,Tel
tel_2220,-95647989,Tel
tel_2221,-88629487,Tel
tel_2222,-98023187,Tel
tel_2223,-93476575,Tel
tel_2224,1800198196,Tel
tel_2225,-3471693,Tel
tel_2226,396867243,Tel
tel_2227,410937813,Tel
tel_2228,-96390164,Tel
tel_2229,-96045742,Tel
tel_2230,1800198196,Tel
tel_2231,-84164987,Tel
tel_2232,-83476556,Tel
tel_2233,-98196042,Tel
tel_2234,-96508837,Tel
tel_2235,-93057191,Tel
tel_2236,-96432164,Tel
tel_2237,-96631332,Tel
tel_2238,-98058887,Tel
tel_2239,-95342498,Tel
tel_2240,-87875742,Tel
tel_2241,-98478287,Tel
tel_2242,-96991426,Tel
tel_2243,-92396087,Tel
tel_2244,-90770004,Tel
tel_2245,-95710298,Tel
tel_2246,-98971042,Tel
tel_2247,-96991064,Tel
tel_2248,-95850787,Tel
tel_2249,-93613587,Tel
tel_2250,-95695702,Tel
tel_2251,-97265910,Tel
tel_2252,383834288,Tel
tel_2253,-96992029,Tel
tel_2254,-88411187,Tel
tel_2255,-96399608,Tel
tel_2256,-84201387,Tel
tel_2257,-85877387,Tel
tel_2258,-96004177,Tel
tel_2259,-2811699,Tel
tel_2260,-95182986,Tel
tel_2261,-96506075,Tel
tel_2262,+61 3 9489 8884,Tel
tel_2263,-96544585,Tel
tel_2264,-90991185,Tel
tel_2265,-96544386,Tel
tel_2266,+61 424 822 526,Tel
tel_2267,+61 3 9867 3222,Tel
tel_2268,-93283143,Tel
tel_2269,-239508,Tel
tel_2270,-727657,Tel
tel_2271,+61 3 5998 2493,Tel
tel_2272,-87691687,Tel
tel_2273,-83476496,Tel
tel_2274,-388062354,Tel
tel_2275,-85238767,Tel
tel_2276,9509 1274,Tel
tel_2277,-96422330,Tel
tel_2278,+61 3 9510 8522,Tel
tel_2279,-98996876,Tel
tel_2280,-96639825,Tel
tel_2281,-85518767,Tel
tel_2282,-92235848,Tel
tel_2283,-98661271,Tel
tel_2284,6198444224,Tel
tel_2285,-90787874,Tel
tel_2286,-95109860,Tel
tel_2287,+61 3 5977 4195,Tel
tel_2288,-84325249,Tel
tel_2289,-93283093,Tel
tel_2290,-6398679,Tel
tel_2291,+61 3 9510 0071,Tel
tel_2292,+61 3 9662 4330,Tel
tel_2293,-98048623,Tel
tel_2294,61-3-95890636,Tel
tel_2295,-83476586,Tel
tel_2296,-84325246,Tel
tel_2297,+61 3 5941 3302,Tel
tel_2298,-96397528,Tel
tel_2299,+61 478 548 302,Tel
tel_2300,-83476508,Tel
tel_2301,+61 3 9602 5666,Tel
tel_2302,-84325267,Tel
tel_2303,+61 433 390 239,Tel
tel_2304,+61 3 5941 3302,Tel
tel_2305,-96397528,Tel
tel_2306,+61 478 548 302,Tel
tel_2307,-83476508,Tel
tel_2308,+61 3 9602 5666,Tel
tel_2309,-96428051,Tel
tel_2310,-93896942,Tel
tel_2311,-96395053,Tel
tel_2312,-96621155,Tel
tel_2313,+61 3 9419 5735,Tel
tel_2314,-83476630,Tel
tel_2315,-829144,Tel
tel_2316,-83475878,Tel
tel_2317,+61 425 769 075,Tel
tel_2318,+61 488 225 959,Tel
tel_2319,+61 3 9391 0711,Tel
tel_2320,+61 3 8589 4317,Tel
tel_2321,-98187409,Tel
tel_2322,+61 3 5989 7073,Tel
tel_2323,+61 429 146 627,Tel
tel_2324,-96821342,Tel
tel_2325,+(61)94259710,Tel
tel_2326,-396864575,Tel
tel_2327,-92806687,Tel
tel_2328,+61 3 8555 9793,Tel
tel_2329,-85518761,Tel
tel_2330,-98264749,Tel
tel_2331,+61 3 8364 0395,Tel
tel_2332,-97492487,Tel
tel_2333,+61 3 9486 0565,Tel
tel_2334,+(61)3947819199,Tel
tel_2335,+61 3 9695 9629,Tel
tel_2336,+(61)94259710,Tel
tel_2337,-96860942,Tel
tel_2338,-96633028,Tel
tel_2339,(03) 9532 4212,Tel
tel_2340,(03) 8663 0400,Tel
tel_2341,-96864236,Tel
tel_2342,394499020,Tel
tel_2343,396611225,Tel
tel_2344,398039983,Tel
tel_2345,396960571,Tel
tel_2346,-83539941,Tel
tel_2347,385826669,Tel
tel_2348,393197100,Tel
tel_2349,384709121,Tel
tel_2350,1800198196,Tel
tel_2351,1300844616,Tel
tel_2352,394706712,Tel
tel_2353,393173075,Tel
tel_2354,395839217,Tel
tel_2355,387269042,Tel
tel_2356,398483799,Tel
